Serial_Reading,_18b20_Temp_C ,_18b20_Temp_Fh, Current_humidity,Object_Temperature,NW_cooling,Critical_Level
11453,-11.38,11.52,0.62,-11.38,0,0.768840334
11454,-11.38,11.52,0.62,-11.38,0,0.808761099
11455,-11.38,11.52,0.62,-11.38,0,0.759771325
11456,-11.38,11.52,0.62,-11.38,0,0.599362505
11457,-11.38,11.52,0.62,-11.38,0,0.875609569
11458,-11.38,11.52,0.62,-11.38,0,0.744945099
11459,-11.38,11.52,0.62,-11.38,0,0.980277298
11460,-11.38,11.52,0.62,-11.38,0,0.572740215
11461,-11.38,11.52,0.62,-11.38,0,0.29255801
11462,-11.38,11.52,0.62,-11.38,0,0.849707806
11463,-11.38,11.52,0.62,-11.38,0,0.245278585
11464,-11.38,11.52,0.62,-11.38,0,0.902483264
11465,-11.38,11.52,0.62,-11.38,0,0.614866349
11466,-11.38,11.52,0.62,-11.38,0,0.044478094
11467,-11.38,11.52,0.62,-11.38,0,0.986713503
11468,-11.38,11.52,0.62,-11.38,0,0.20637425
11469,-11.38,11.52,0.62,-11.38,0,0.729700955
11470,-11.38,11.52,0.62,-11.38,0,0.984162927
11471,-11.38,11.52,0.62,-11.38,0,0.410666622
11472,-11.38,11.52,0.62,-11.38,0,0.23278527
11473,-11.38,11.52,0.62,-11.38,0,0.837612724
11474,-11.38,11.52,0.62,-11.38,0,0.91621887
11475,-11.38,11.52,0.62,-11.38,0,0.014784498
11476,-11.38,11.52,0.62,-11.38,0,0.46243518
11477,-11.38,11.52,0.62,-11.38,0,0.104704049
11478,-11.38,11.52,0.62,-11.38,0,0.523084916
11479,-11.38,11.52,0.62,-11.38,0,0.45586043
11480,-11.38,11.52,0.62,-11.38,0,0.963318166
11481,-11.38,11.52,0.62,-11.38,0,0.132884792
11482,-11.38,11.52,0.62,-11.38,0,0.099328503
11483,-11.38,11.52,0.62,-11.38,0,0.0027516
11484,-11.38,11.52,0.62,-11.38,0,0.42805308
11485,-11.38,11.52,0.62,-11.38,0,0.032258692
11486,-11.38,11.52,0.62,-11.38,0,0.902844144
11487,-11.38,11.52,0.62,-11.38,0,0.346797306
11488,-11.38,11.52,0.62,-11.38,0,0.080279752
11489,-11.38,11.52,0.62,-11.38,0,0.472470568
11490,-11.38,11.52,0.62,-11.38,0,0.361156681
11491,-11.38,11.52,0.62,-11.38,0,0.428194663
11492,-11.38,11.52,0.62,-11.38,0,0.983137246
11493,-11.38,11.52,0.62,-11.38,0,0.763135393
11494,-11.38,11.52,0.62,-11.38,0,0.658946639
11495,-11.38,11.52,0.62,-11.38,0,0.003348073
11496,-11.38,11.52,0.62,-11.38,0,0.825492594
11497,-11.38,11.52,0.62,-11.38,0,0.19825933
11498,-11.38,11.52,0.62,-11.38,0,0.893348282
11499,-11.38,11.52,0.62,-11.38,0,0.454292473
11500,-11.38,11.52,0.62,-11.38,0,0.833103033
11501,-11.38,11.52,0.62,-11.38,0,0.135594099
11502,-11.38,11.52,0.62,-11.38,0,0.446685552
11503,-11.38,11.52,0.62,-11.38,0,0.393372256
11504,-11.38,11.52,0.62,-11.38,0,0.039629548
11505,-11.38,11.52,0.62,-11.38,0,0.107668787
11506,-11.38,11.52,0.62,-11.38,0,0.924687059
11507,-11.38,11.52,0.62,-11.38,0,0.72144614
11508,-11.38,11.52,0.62,-11.38,0,0.96330848
11509,-11.38,11.52,0.62,-11.38,0,0.725757019
11510,-11.38,11.52,0.62,-11.38,0,0.256432164
11511,-11.38,11.52,0.62,-11.38,0,0.986639183
11512,-11.38,11.52,0.62,-11.38,0,0.794634063
11513,-11.38,11.52,0.62,-11.38,0,0.584933974
11514,-11.38,11.52,0.62,-11.38,0,0.928616131
11515,-11.38,11.52,0.62,-11.38,0,0.730876177
11516,-11.38,11.52,0.62,-11.38,0,0.48106346
11517,-11.38,11.52,0.62,-11.38,0,0.566878791
11518,-11.38,11.52,0.62,-11.38,0,0.956323206
11519,-11.38,11.52,0.62,-11.38,0,0.656806467
11520,-11.38,11.52,0.62,-11.38,0,0.535978484
11521,-11.38,11.52,0.62,-11.38,0,0.24890422
11522,-11.38,11.52,0.62,-11.38,0,0.042873985
11523,-11.38,11.52,0.62,-11.38,0,0.896041584
11524,-11.38,11.52,0.62,-11.38,0,0.240816158
11525,-11.38,11.52,0.62,-11.38,0,0.620803582
11526,-11.38,11.52,0.62,-11.38,0,0.795628253
11527,-11.38,11.52,0.62,-11.38,0,0.162111044
11528,-11.38,11.52,0.62,-11.38,0,0.051029005
11529,-11.44,11.41,0.62,-11.44,0,0.84323617
11530,-11.38,11.52,0.62,-11.38,0,0.041333534
11531,-11.38,11.52,0.62,-11.38,0,0.0844613
11532,-11.38,11.52,0.62,-11.38,0,0.900610732
11533,-11.44,11.41,0.62,-11.44,0,0.394337717
11534,-11.44,11.41,0.62,-11.44,0,0.273563128
11535,-11.38,11.52,0.62,-11.38,0,0.01082656
11536,-11.38,11.52,0.62,-11.38,0,0.834211784
11537,-11.38,11.52,0.62,-11.38,0,0.311726125
11538,-11.38,11.52,0.62,-11.38,0,0.545363562
11539,-11.38,11.52,0.62,-11.38,0,0.537528075
11540,-11.38,11.52,0.62,-11.38,0,0.126423824
11541,-11.44,11.41,0.62,-11.44,0,0.59257144
11542,-11.44,11.41,0.62,-11.44,0,0.393438722
11543,-11.38,11.52,0.62,-11.38,0,0.001114439
11544,-11.44,11.41,0.62,-11.44,0,0.362133494
11545,-11.38,11.52,0.62,-11.38,0,0.315799113
11546,-11.44,11.41,0.62,-11.44,0,0.650395001
11547,-11.38,11.52,0.62,-11.38,0,0.972308566
11548,-11.44,11.41,0.62,-11.44,0,0.257069578
11549,-11.44,11.41,0.62,-11.44,0,0.654966496
11550,-11.44,11.41,0.62,-11.44,0,0.056087989
11551,-11.44,11.41,0.62,-11.44,0,0.829869164
11552,-11.38,11.52,0.62,-11.38,0,0.438590381
11553,-11.44,11.41,0.62,-11.44,0,0.440500284
11554,-11.44,11.41,0.62,-11.44,0,0.416133268
11555,-11.44,11.41,0.62,-11.44,0,0.87716644
11556,-11.44,11.41,0.62,-11.44,0,0.299596724
11557,-11.44,11.41,0.62,-11.44,0,0.99272551
11558,-11.44,11.41,0.62,-11.44,0,0.88256737
11559,-11.44,11.41,0.62,-11.44,0,0.200199128
11560,-11.44,11.41,0.62,-11.44,0,0.717521618
11561,-11.44,11.41,0.62,-11.44,0,0.653762807
11562,-11.44,11.41,0.62,-11.44,0,0.920004815
11563,-11.44,11.41,0.62,-11.44,0,0.483998903
11564,-11.44,11.41,0.62,-11.44,0,0.238888858
11565,-11.44,11.41,0.62,-11.44,0,0.901092629
11566,-11.44,11.41,0.62,-11.44,0,0.116601171
11567,-11.38,11.52,0.62,-11.38,0,0.224149517
11568,-11.44,11.41,0.62,-11.44,0,0.771673791
11569,-11.44,11.41,0.62,-11.44,0,0.750981433
11570,-11.44,11.41,0.62,-11.44,0,0.549318632
11571,-11.44,11.41,0.62,-11.44,0,0.388517904
11572,-11.44,11.41,0.62,-11.44,0,0.800971312
11573,-11.44,11.41,0.62,-11.44,0,0.112996469
11574,-11.44,11.41,0.62,-11.44,0,0.915178534
11575,-11.44,11.41,0.62,-11.44,0,0.334551608
11576,-11.44,11.41,0.62,-11.44,0,0.788475509
11577,-11.44,11.41,0.62,-11.44,0,0.593754748
11578,-11.44,11.41,0.62,-11.44,0,0.436800774
11579,-11.44,11.41,0.62,-11.44,0,0.704590187
11580,-11.44,11.41,0.62,-11.44,0,0.053278313
11581,-11.44,11.41,0.62,-11.44,0,0.488848757
11582,-11.44,11.41,0.62,-11.44,0,0.416109862
11583,-11.44,11.41,0.62,-11.44,0,0.480366296
11584,-11.44,11.41,0.62,-11.44,0,0.662992529
11585,-11.44,11.41,0.62,-11.44,0,0.963480841
11586,-11.44,11.41,0.62,-11.44,0,0.818154516
11587,-11.44,11.41,0.62,-11.44,0,0.543059599
11588,-11.44,11.41,0.62,-11.44,0,0.467250394
11589,-11.44,11.41,0.62,-11.44,0,0.969553804
11590,-11.44,11.41,0.62,-11.44,0,0.006350381
11591,-11.44,11.41,0.62,-11.44,0,0.387692297
11592,-11.44,11.41,0.62,-11.44,0,0.71291052
11593,-11.44,11.41,0.62,-11.44,0,0.401356067
11594,-11.44,11.41,0.62,-11.44,0,0.331401288
11595,-11.44,11.41,0.62,-11.44,0,0.634363234
11596,-11.44,11.41,0.62,-11.44,0,0.009093292
11597,-11.44,11.41,0.62,-11.44,0,0.96360442
11598,-11.44,11.41,0.62,-11.44,0,0.438528286
11599,-11.44,11.41,0.62,-11.44,0,0.618009993
11600,-11.44,11.41,0.62,-11.44,0,0.688109394
11601,-11.44,11.41,0.62,-11.44,0,0.750622626
11602,-11.44,11.41,0.62,-11.44,0,0.792845611
11603,-11.44,11.41,0.62,-11.44,0,0.416979246
11604,-11.44,11.41,0.62,-11.44,0,0.584012174
11605,-11.44,11.41,0.62,-11.44,0,0.925287258
11606,-11.44,11.41,0.62,-11.44,0,0.737372047
11607,-11.44,11.41,0.62,-11.44,0,0.744229605
11608,-11.44,11.41,0.62,-11.44,0,0.60222817
11609,-11.44,11.41,0.62,-11.44,0,0.655484668
11610,-11.44,11.41,0.62,-11.44,0,0.04731042
11611,-11.44,11.41,0.62,-11.44,0,0.514670183
11612,-11.44,11.41,0.62,-11.44,0,0.308578474
11613,-11.44,11.41,0.62,-11.44,0,0.137389031
11614,-11.44,11.41,0.62,-11.44,0,0.604251324
11615,-11.44,11.41,0.62,-11.44,0,0.454790528
11616,-11.44,11.41,0.62,-11.44,0,0.096390976
11617,-11.44,11.41,0.62,-11.44,0,0.024304518
11618,-11.44,11.41,0.62,-11.44,0,0.330443708
11619,-11.44,11.41,0.62,-11.44,0,0.829192042
11620,-11.44,11.41,0.62,-11.44,0,0.734253765
11621,-11.44,11.41,0.62,-11.44,0,0.00149798
11622,-11.44,11.41,0.62,-11.44,0,0.854308912
11623,-11.44,11.41,0.62,-11.44,0,0.25705669
11624,-11.44,11.41,0.62,-11.44,0,0.572507856
11625,-11.44,11.41,0.62,-11.44,0,0.883468979
11626,-11.44,11.41,0.62,-11.44,0,0.695388717
11627,-11.44,11.41,0.62,-11.44,0,0.144103557
11628,-11.44,11.41,0.62,-11.44,0,0.943072879
11629,-11.44,11.41,0.62,-11.44,0,0.045298381
11630,-11.44,11.41,0.62,-11.44,0,0.685994786
11631,-11.44,11.41,0.62,-11.44,0,0.239782884
11632,-11.44,11.41,0.62,-11.44,0,0.628847498
11633,-11.44,11.41,0.62,-11.44,0,0.702333032
11634,-11.44,11.41,0.62,-11.44,0,0.580355254
11635,-11.44,11.41,0.62,-11.44,0,0.339818533
11636,-11.44,11.41,0.62,-11.44,0,0.910614613
11637,-11.44,11.41,0.62,-11.44,0,0.107200851
11638,-11.44,11.41,0.62,-11.44,0,0.240638911
11639,-11.44,11.41,0.62,-11.44,0,0.039376799
11640,-11.44,11.41,0.62,-11.44,0,0.74896983
11641,-11.44,11.41,0.62,-11.44,0,0.644324834
11642,-11.44,11.41,0.62,-11.44,0,0.264112606
11643,-11.44,11.41,0.62,-11.44,0,0.99466865
11644,-11.44,11.41,0.62,-11.44,0,0.62982253
11645,-11.44,11.41,0.62,-11.44,0,0.58619206
11646,-11.44,11.41,0.62,-11.44,0,0.03233527
11647,-11.44,11.41,0.62,-11.44,0,0.262196388
11648,-11.44,11.41,0.62,-11.44,0,0.20064837
11649,-11.44,11.41,0.62,-11.44,0,0.878556487
11650,-11.44,11.41,0.62,-11.44,0,0.299921721
11651,-11.44,11.41,0.62,-11.44,0,0.272456829
11652,-11.44,11.41,0.62,-11.44,0,0.05979775
11653,-11.44,11.41,0.62,-11.44,0,0.282593835
11654,-11.44,11.41,0.62,-11.44,0,0.366488125
11655,-11.44,11.41,0.62,-11.44,0,0.233931905
11656,-11.44,11.41,0.62,-11.44,0,0.83649347
11657,-11.44,11.41,0.62,-11.44,0,0.883043983
11658,-11.44,11.41,0.62,-11.44,0,0.080312354
11659,-11.44,11.41,0.62,-11.44,0,0.127362437
11660,-11.44,11.41,0.62,-11.44,0,0.518695106
11661,-11.44,11.41,0.62,-11.44,0,0.100940287
11662,-11.44,11.41,0.62,-11.44,0,0.006231003
11663,-11.44,11.41,0.62,-11.44,0,0.690291716
11664,-11.44,11.41,0.62,-11.44,0,0.790351792
11665,-11.44,11.41,0.62,-11.44,0,0.637402407
11666,-11.44,11.41,0.62,-11.44,0,0.132300489
11667,-11.44,11.41,0.62,-11.44,0,0.896702963
11668,-11.44,11.41,0.62,-11.44,0,0.510041773
11669,-11.44,11.41,0.62,-11.44,0,0.727684298
11670,-11.44,11.41,0.62,-11.44,0,0.309878639
11671,-11.44,11.41,0.62,-11.44,0,0.868170469
11672,-11.44,11.41,0.62,-11.44,0,0.121375952
11673,-11.44,11.41,0.62,-11.44,0,0.623196875
11674,-11.44,11.41,0.62,-11.44,0,0.012610991
11675,-11.44,11.41,0.62,-11.44,0,0.935760556
11676,-11.44,11.41,0.62,-11.44,0,0.221902771
11677,-11.44,11.41,0.62,-11.44,0,0.23149605
11678,-11.44,11.41,0.62,-11.44,0,0.591872016
11679,-11.44,11.41,0.62,-11.44,0,0.064744197
11680,-11.44,11.41,0.62,-11.44,0,0.208904672
11681,-11.44,11.41,0.62,-11.44,0,0.094982109
11682,-11.44,11.41,0.62,-11.44,0,0.983486736
11683,-11.44,11.41,0.62,-11.44,0,0.324929133
11684,-11.44,11.41,0.62,-11.44,0,0.438060104
11685,-11.44,11.41,0.62,-11.44,0,0.771328757
11686,-11.44,11.41,0.62,-11.44,0,0.576690169
11687,-11.44,11.41,0.62,-11.44,0,0.325858429
11688,-11.44,11.41,0.62,-11.44,0,0.759939677
11689,-11.44,11.41,0.62,-11.44,0,0.646412372
11690,-11.44,11.41,0.62,-11.44,0,0.148330618
11691,-11.44,11.41,0.62,-11.44,0,0.458796098
11692,-11.44,11.41,0.62,-11.44,0,0.948426752
11693,-11.44,11.41,0.62,-11.44,0,0.710166866
11694,-11.44,11.41,0.62,-11.44,0,0.793715753
11695,-11.44,11.41,0.62,-11.44,0,0.690222164
11696,-11.44,11.41,0.62,-11.44,0,0.353565727
11697,-11.44,11.41,0.62,-11.44,0,0.942016391
11698,-11.44,11.41,0.62,-11.44,0,0.725403293
11699,-11.44,11.41,0.62,-11.44,0,0.375567024
11700,-11.44,11.41,0.62,-11.44,0,0.516295471
11701,-11.44,11.41,0.62,-11.44,0,0.020456146
11702,-11.44,11.41,0.62,-11.44,0,0.853207844
11703,-11.44,11.41,0.62,-11.44,0,0.457016028
11704,-11.44,11.41,0.62,-11.44,0,0.788333225
11705,-11.44,11.41,0.62,-11.44,0,0.073378255
11706,-11.44,11.41,0.62,-11.44,0,0.954671274
11707,-11.44,11.41,0.62,-11.44,0,0.104890098
11708,-11.44,11.41,0.62,-11.44,0,0.767913262
11709,-11.44,11.41,0.62,-11.44,0,0.956622145
11710,-11.44,11.41,0.62,-11.44,0,0.652372876
11711,-11.44,11.41,0.62,-11.44,0,0.796760283
11712,-11.44,11.41,0.62,-11.44,0,0.227615161
11713,-11.44,11.41,0.62,-11.44,0,0.39419753
11714,-11.44,11.41,0.62,-11.44,0,0.390502228
11715,-11.44,11.41,0.62,-11.44,0,0.094051451
11716,-11.44,11.41,0.62,-11.44,0,0.075810886
11717,-11.44,11.41,0.62,-11.44,0,0.803300277
11718,-11.44,11.41,0.62,-11.44,0,0.329232311
11719,-11.44,11.41,0.62,-11.44,0,0.619002036
11720,-11.44,11.41,0.62,-11.44,0,0.065027262
11721,-11.44,11.41,0.62,-11.44,0,0.707133856
11722,-11.44,11.41,0.62,-11.44,0,0.421737887
11723,-11.44,11.41,0.62,-11.44,0,0.540841227
11724,-11.44,11.41,0.62,-11.44,0,0.77753406
11725,-11.44,11.41,0.62,-11.44,0,0.103560077
11726,-11.44,11.41,0.62,-11.44,0,0.805466555
11727,-11.44,11.41,0.62,-11.44,0,0.797659398
11728,-11.44,11.41,0.62,-11.44,0,0.768252158
11729,-11.44,11.41,0.62,-11.44,0,0.339527594
11730,-11.44,11.41,0.62,-11.44,0,0.570758785
11731,-11.44,11.41,0.62,-11.44,0,0.163110435
11732,-11.44,11.41,0.62,-11.44,0,0.901146872
11733,-11.44,11.41,0.62,-11.44,0,0.516289315
11734,-11.44,11.41,0.62,-11.44,0,0.958304603
11735,-11.44,11.41,0.62,-11.44,0,0.382694571
11736,-11.44,11.41,0.62,-11.44,0,0.10471713
11737,-11.44,11.41,0.62,-11.44,0,0.99916019
11738,-11.44,11.41,0.62,-11.44,0,0.791196416
11739,-11.44,11.41,0.62,-11.44,0,0.146287574
11740,-11.44,11.41,0.62,-11.44,0,0.511723337
11741,-11.44,11.41,0.62,-11.44,0,0.757322961
11742,-11.44,11.41,0.62,-11.44,0,0.425993362
11743,-11.44,11.41,0.62,-11.44,0,0.879383274
11744,-11.44,11.41,0.62,-11.44,0,0.125528791
11745,-11.44,11.41,0.62,-11.44,0,0.591927855
11746,-11.44,11.41,0.62,-11.44,0,0.282272147
11747,-11.44,11.41,0.62,-11.44,0,0.936349384
11748,-11.44,11.41,0.62,-11.44,0,0.812197455
11749,-11.44,11.41,0.62,-11.44,0,0.819648626
11750,-11.44,11.41,0.62,-11.44,0,0.804462279
11751,-11.44,11.41,0.62,-11.44,0,0.437376155
11752,-11.44,11.41,0.62,-11.44,0,0.304040468
11753,-11.44,11.41,0.62,-11.44,0,0.615419234
11754,-11.44,11.41,0.62,-11.44,0,0.078470683
11755,-11.44,11.41,0.62,-11.44,0,0.260713178
11756,-11.44,11.41,0.62,-11.44,0,0.996607435
11757,-11.44,11.41,0.62,-11.44,0,0.008593693
11758,-11.44,11.41,0.62,-11.44,0,0.800452543
11759,-11.44,11.41,0.62,-11.44,0,0.622860953
11760,-11.44,11.41,0.62,-11.44,0,0.412311339
11761,-11.44,11.41,0.62,-11.44,0,0.044744566
11762,-11.44,11.41,0.62,-11.44,0,0.416010372
11763,-11.44,11.41,0.62,-11.44,0,0.812379863
11764,-11.44,11.41,0.62,-11.44,0,0.866076055
11765,-11.44,11.41,0.62,-11.44,0,0.461246829
11766,-11.44,11.41,0.62,-11.44,0,0.185016383
11767,-11.44,11.41,0.62,-11.44,0,0.014153043
11768,-11.44,11.41,0.62,-11.44,0,0.968080706
11769,-11.44,11.41,0.62,-11.44,0,0.182990819
11770,-11.44,11.41,0.62,-11.44,0,0.14647348
11771,-11.44,11.41,0.62,-11.44,0,0.727904842
11772,-11.44,11.41,0.62,-11.44,0,0.476809145
11773,-11.44,11.41,0.62,-11.44,0,0.853539841
11774,-11.44,11.41,0.62,-11.44,0,0.052798396
11775,-11.44,11.41,0.62,-11.44,0,0.3961644
11776,-11.44,11.41,0.62,-11.44,0,0.345405797
11777,-11.44,11.41,0.62,-11.44,0,0.74408379
11778,-11.44,11.41,0.62,-11.44,0,0.010437271
11779,-11.44,11.41,0.62,-11.44,0,0.790471996
11780,-11.44,11.41,0.62,-11.44,0,0.074648302
11781,-11.44,11.41,0.62,-11.44,0,0.822763542
11782,-11.44,11.41,0.62,-11.44,0,0.679096942
11783,-11.44,11.41,0.62,-11.44,0,0.389893127
11784,-11.44,11.41,0.62,-11.44,0,0.473075739
11785,-11.44,11.41,0.62,-11.44,0,0.926964906
11786,-11.44,11.41,0.62,-11.44,0,0.46329473
11787,-11.44,11.41,0.62,-11.44,0,0.380065073
11788,-11.44,11.41,0.62,-11.44,0,0.657383366
11789,-11.44,11.41,0.62,-11.44,0,0.260841997
11790,-11.44,11.41,0.62,-11.44,0,0.380289481
11791,-11.44,11.41,0.62,-11.44,0,0.176392143
11792,-11.44,11.41,0.62,-11.44,0,0.305229106
11793,-11.44,11.41,0.62,-11.44,0,0.080342012
11794,-11.44,11.41,0.62,-11.44,0,0.509089567
11795,-11.44,11.41,0.62,-11.44,0,0.749441446
11796,-11.44,11.41,0.62,-11.44,0,0.827586413
11797,-11.44,11.41,0.62,-11.44,0,0.003117427
11798,-11.44,11.41,0.62,-11.44,0,0.050549016
11799,-11.44,11.41,0.62,-11.44,0,0.663764913
11800,-11.44,11.41,0.62,-11.44,0,0.645859671
11801,-11.44,11.41,0.62,-11.44,0,0.148386956
11802,-11.44,11.41,0.62,-11.44,0,0.303450899
11803,-11.44,11.41,0.62,-11.44,0,0.767879325
11804,-11.44,11.41,0.62,-11.44,0,0.698894323
11805,-11.44,11.41,0.62,-11.44,0,0.021025493
11806,-11.44,11.41,0.62,-11.44,0,0.358083192
11807,-11.44,11.41,0.62,-11.44,0,0.818752922
11808,-11.44,11.41,0.62,-11.44,0,0.189328354
11809,-11.44,11.41,0.62,-11.44,0,0.949525904
11810,-11.44,11.41,0.62,-11.44,0,0.320661918
11811,-11.44,11.41,0.62,-11.44,0,0.883233791
11812,-11.44,11.41,0.62,-11.44,0,0.656899377
11813,-11.44,11.41,0.62,-11.44,0,0.430101962
11814,-11.44,11.41,0.62,-11.44,0,0.041315213
11815,-11.44,11.41,0.62,-11.44,0,0.056975046
11816,-11.44,11.41,0.62,-11.44,0,0.867672057
11817,-11.44,11.41,0.62,-11.44,0,0.686315701
11818,-11.44,11.41,0.62,-11.44,0,0.075865061
11819,-11.44,11.41,0.62,-11.44,0,0.802389916
11820,-11.44,11.41,0.62,-11.44,0,0.98814814
11821,-11.44,11.41,0.62,-11.44,0,0.881986186
11822,-11.44,11.41,0.62,-11.44,0,0.837753699
11823,-11.44,11.41,0.62,-11.44,0,0.510806135
11824,-11.44,11.41,0.62,-11.44,0,0.319875414
11825,-11.44,11.41,0.62,-11.44,0,0.79929057
11826,-11.44,11.41,0.62,-11.44,0,0.020680012
11827,-11.44,11.41,0.62,-11.44,0,0.75160669
11828,-11.44,11.41,0.62,-11.44,0,0.775240669
11829,-11.44,11.41,0.62,-11.44,0,0.27014541
11830,-11.44,11.41,0.62,-11.44,0,0.427675802
11831,-11.44,11.41,0.62,-11.44,0,0.53463749
11832,-11.44,11.41,0.62,-11.44,0,0.247451547
11833,-11.44,11.41,0.62,-11.44,0,0.188579878
11834,-11.44,11.41,0.62,-11.44,0,0.275244119
11835,-11.44,11.41,0.62,-11.44,0,0.533457808
11836,-11.44,11.41,0.62,-11.44,0,0.778947982
11837,-11.44,11.41,0.62,-11.44,0,0.160316112
11838,-11.44,11.41,0.62,-11.44,0,0.412509931
11839,-11.44,11.41,0.62,-11.44,0,0.374170742
11840,-11.44,11.41,0.62,-11.44,0,0.478560558
11841,-11.44,11.41,0.62,-11.44,0,0.470902294
11842,-11.44,11.41,0.62,-11.44,0,0.600859568
11843,-11.44,11.41,0.62,-11.44,0,0.443871786
11844,-11.44,11.41,0.62,-11.44,0,0.118695967
11845,-11.44,11.41,0.62,-11.44,0,0.471934448
11846,-11.44,11.41,0.62,-11.44,0,0.967519974
11847,-11.44,11.41,0.62,-11.44,0,0.175588705
11848,-11.44,11.41,0.62,-11.44,0,0.537763669
11849,-11.44,11.41,0.62,-11.44,0,0.66593888
11850,-11.44,11.41,0.62,-11.44,0,0.350408491
11851,-11.44,11.41,0.62,-11.44,0,0.602729083
11852,-11.44,11.41,0.62,-11.44,0,0.94064817
11853,-11.44,11.41,0.62,-11.44,0,0.326438085
11854,-11.44,11.41,0.62,-11.44,0,0.73262788
11855,-11.44,11.41,0.62,-11.44,0,0.328417875
11856,-11.44,11.41,0.62,-11.44,0,0.291045348
11857,-11.44,11.41,0.62,-11.44,0,0.741121486
11858,-11.44,11.41,0.62,-11.44,0,0.521789769
11859,-11.44,11.41,0.62,-11.44,0,0.317061325
11860,-11.44,11.41,0.62,-11.44,0,0.840148009
11861,-11.44,11.41,0.62,-11.44,0,0.30701028
11862,-11.44,11.41,0.62,-11.44,0,0.214092124
11863,-11.44,11.41,0.62,-11.44,0,0.982194904
11864,-11.44,11.41,0.62,-11.44,0,0.622492299
11865,-11.44,11.41,0.62,-11.44,0,0.583588141
11866,-11.44,11.41,0.62,-11.44,0,0.35081108
11867,-11.44,11.41,0.62,-11.44,0,0.041118696
11868,-11.44,11.41,0.62,-11.44,0,0.7235961
11869,-11.44,11.41,0.62,-11.44,0,0.420427089
11870,-11.44,11.41,0.62,-11.44,0,0.362799637
11871,-11.44,11.41,0.62,-11.44,0,0.035338149
11872,-11.44,11.41,0.62,-11.44,0,0.844724878
11873,-11.44,11.41,0.62,-11.44,0,0.495839984
11874,-11.44,11.41,0.62,-11.44,0,0.136755156
11875,-11.44,11.41,0.62,-11.44,0,0.671863939
11876,-11.44,11.41,0.62,-11.44,0,0.297347073
11877,-11.44,11.41,0.62,-11.44,0,0.878656657
11878,-11.44,11.41,0.62,-11.44,0,0.769277819
11879,-11.44,11.41,0.62,-11.44,0,0.998183778
11880,-11.44,11.41,0.62,-11.44,0,0.473656707
11881,-11.44,11.41,0.62,-11.44,0,0.50299724
11882,-11.44,11.41,0.62,-11.44,0,0.95912009
11883,-11.44,11.41,0.62,-11.44,0,0.102667571
11884,-11.44,11.41,0.62,-11.44,0,0.005225941
11885,-11.44,11.41,0.62,-11.44,0,0.759160742
11886,-11.44,11.41,0.62,-11.44,0,0.337963919
11887,-11.44,11.41,0.62,-11.44,0,0.253083399
11888,-11.44,11.41,0.62,-11.44,0,0.503018387
11889,-11.44,11.41,0.62,-11.44,0,0.316350175
11890,-11.44,11.41,0.62,-11.44,0,0.110490379
11891,-11.44,11.41,0.62,-11.44,0,0.737960875
11892,-11.44,11.41,0.62,-11.44,0,0.640455696
11893,-11.44,11.41,0.62,-11.44,0,0.40156328
11894,-11.44,11.41,0.62,-11.44,0,0.740313022
11895,-11.44,11.41,0.62,-11.44,0,0.734998996
11896,-11.44,11.41,0.62,-11.44,0,0.651508775
11897,-11.44,11.41,0.62,-11.44,0,0.919743698
11898,-11.44,11.41,0.62,-11.44,0,0.867945069
11899,-11.44,11.41,0.62,-11.44,0,0.398568025
11900,-11.44,11.41,0.62,-11.44,0,0.693919848
11901,-11.44,11.41,0.62,-11.44,0,0.068124656
11902,-11.44,11.41,0.62,-11.44,0,0.289361131
11903,-11.44,11.41,0.62,-11.44,0,0.404419773
11904,-11.44,11.41,0.62,-11.44,0,0.564656628
11905,-11.44,11.41,0.62,-11.44,0,0.796221131
11906,-11.44,11.41,0.62,-11.44,0,0.357323867
11907,-11.44,11.41,0.62,-11.44,0,0.355612273
11908,-11.44,11.41,0.62,-11.44,0,0.338532544
11909,-11.44,11.41,0.62,-11.44,0,0.523348286
11910,-11.44,11.41,0.62,-11.44,0,0.828319368
11911,-11.44,11.41,0.62,-11.44,0,0.373892808
11912,-11.44,11.41,0.62,-11.44,0,0.628375617
11913,-11.44,11.41,0.62,-11.44,0,0.538340269
11914,-11.44,11.41,0.62,-11.44,0,0.305925258
11915,-11.44,11.41,0.62,-11.44,0,0.113729273
11916,-11.44,11.41,0.62,-11.44,0,0.587967745
11917,-11.44,11.41,0.62,-11.44,0,0.737572921
11918,-11.44,11.41,0.62,-11.44,0,0.540764172
11919,-11.44,11.41,0.62,-11.44,0,0.248444106
11920,-11.44,11.41,0.62,-11.44,0,0.50072024
11921,-11.44,11.41,0.62,-11.44,0,0.886233568
11922,-11.44,11.41,0.62,-11.44,0,0.996520595
11923,-11.44,11.41,0.62,-11.44,0,0.715342063
11924,-11.44,11.41,0.62,-11.44,0,0.53556006
11925,-11.44,11.41,0.62,-11.44,0,0.962515644
11926,-11.44,11.41,0.62,-11.44,0,0.797161903
11927,-11.44,11.41,0.62,-11.44,0,0.95366448
11928,-11.44,11.41,0.62,-11.44,0,0.015104249
11929,-11.44,11.41,0.62,-11.44,0,0.596995856
11930,-11.44,11.41,0.62,-11.44,0,0.430386348
11931,-11.44,11.41,0.62,-11.44,0,0.190419263
11932,-11.44,11.41,0.62,-11.44,0,0.936048784
